Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Labels,Hidden,Non-revenue item
7GDGFVX7XVH7G,Cordedmetals,,29.95,Fixed,,DEFAULT,0.00,5060733583374,,,,,No,No
668H9H6BC47NG,Scharff 2060 Grey Line Stroke 1,,85.19,Fixed,,DEFAULT,53.21,,2060-1,,,,No,No
0T9FTW7C5HRRC,Scharff 2060 Grey Line Stroke ¼,,17.69,Fixed,,DEFAULT,11.20,,2060-1/4,,,,No,No
XC93QVPDHJ7D4,Scharff 2060 Grey Line Stroke ⅝,,47.29,Fixed,,DEFAULT,29.52,,1060-5/8,,,,No,No
4XT6EZ503Z4KJ,Scharff 2060 Grey Line Stroke ½,,36.79,Fixed,,DEFAULT,22.95,,2060-1/2,,,,No,No
K0MWX0R7N90Y2,Scharff 2060 Grey Line Stroke ¾,,71.89,Fixed,,DEFAULT,44.92,,2060-3/4,,,,No,No
A9KGR02X1J9FE,Trigger Happy Airbrush Grips A (ECL/REV/NEO/TAL/RAP/VIS/JUV),,18.95,Fixed,,DEFAULT,0.00,,THG-A,,,,No,No
P8X3R909WXSRR,Trigger Happy Airbrush Grips B (IWATA HP-SERIES/RICH PEN),,18.95,Fixed,,DEFAULT,0.00,,,,,,No,No
ARG3SKMY93VFJ,Klean Strip Odorless Mineral Spirits GALLON,,0.00,Fixed,,DEFAULT,0.00,030192940068,,,,,No,No
7AYGCW2BSCE62,Roth LiL' Flake Ko-Balls 4oz,,16.99,Fixed,,DEFAULT,9.25,,LRF1113,,-1,,No,No
GKVH9EVT0CZYP,Roth LiL' Flake Greengo 4oz,,16.99,Fixed,,DEFAULT,9.25,,LRF114,,-1,,No,No
SKJSM7CN5TK8T,FOM 1050 Flake King Powder And Flake Gun,,149.95,Fixed,,DEFAULT,0.00,5060733583138,FOM1050,,,,No,No
R37JY58N8QG8M,Rattle Bomb Kandy Gold Fashioned,,19.99,Fixed,,DEFAULT,10.79,,RRB-313,,,,No,No
D3MZ6MK8W8T1E,Iwata NEO Chucking Guide (TRN1/2),,6.50,Fixed,,DEFAULT,3.56,734748011522,N-115-2,,,,No,No
ZXKKV84QFP49C,Iwata Studio Series Gauge/Regulator,,39.95,Fixed,,DEFAULT,18.89,734748200292,FA-700-Gauge,,-1,,No,No
9CHYGY51B5MKY,Createx 4011 Flash Reducer  2oz,,2.95,Fixed,,DEFAULT,0.00,717893240115,4011-02,,,,No,No
WGAJGH6MZ8B9T,Createx 4011 Flash Reducer  16oz,,14.25,Fixed,,DEFAULT,0.00,717893640113,4011-16,,,,No,No
9CV0SBE5X7908,Createx 4011 Flash Reducer  GALLON,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
FJ3H6TWPJ8MWM,Createx 4011 Flash Reducer  8oz,,10.25,Fixed,,DEFAULT,0.00,717893840117,4011-08,,,,No,No
TWH3M3872TSN0,Createx 4011 Flash Reducer  32oz,,23.25,Fixed,,DEFAULT,0.00,717893340112,4011-32,,,,No,No
JE6F45APH1VFY,HoK Dry Pearl DP21 Lazuli Blue 2oz,,30.70,Fixed,,DEFAULT,15.00,806298402188,DP21-2,,,,No,No
FVWC7QNS32106,HoK Dry Pearl DP21 Lazuli Blue ½oz,,12.95,Fixed,,DEFAULT,0.00,,DP21-1/2,,,,No,No
NSNP5DTQKHEBR,"Flake King Kromatic Show Krome Large Flake .015""/375 Micron 8oz/125g",,14.67,Fixed,,DEFAULT,0.00,FKL23-8,FKL23-8,,,,No,No
8HTYGPRRNN9GM,"Flake King Kromatic Show Krome Large Flake .015""/375 Micron 4oz/75g",,10.86,Fixed,,DEFAULT,0.00,FKL23-4,FKL23-4,,-3,,No,No
XFWQMYYDQCNQP,"Flake King Kromatic Show Krome Large Flake .015""/375 Micron 1LB/454G",,39.20,Fixed,,DEFAULT,0.00,FKL23-1LB,FKL23-1LB,,,,No,No
RJF51NQ35R0JW,Lumilor Starter Kit ORANGE 2oz,,199.00,Fixed,,DEFAULT,109.45,,L100092-O,,-1,,No,No
3SMZTAPSW3Z4W,Lumilor Starter Kit AQUA 2oz,,199.00,Fixed,,DEFAULT,109.45,,L10092-A,,-2,,No,No
AZDHM9DFYAMWJ,Lumilor Starter Kit GREEN 2oz,,199.00,Fixed,,DEFAULT,109.45,,L100092-G,,,,No,No
FVSAZ2HHS3EAP,Lumilor Starter Kit WHITE 2oz,,199.00,Fixed,,DEFAULT,109.45,,L100092-W,,-3,,No,No
EE9A678920V7Y,Lumilor Starter Kit BLUE 2oz,,199.00,Fixed,,DEFAULT,109.45,,L100092-B,,,,No,No
MRH4KF8VED6YC,Lumilor Starter Kit YELLOW 2oz,,199.00,Fixed,,DEFAULT,109.45,,L100092-Y,,,,No,No
3AFCSS4CKTV9E,Lumilor Starter Kit VIOLET 2oz,,199.00,Fixed,,DEFAULT,109.45,,L100092-V,,,,No,No
7RVFG11F1GB88,Lumilor Starter Kit PINK 2oz,,199.00,Fixed,,DEFAULT,109.45,,L100092-P,,,,No,No
AZ9CKNZEPV01W,Suavecito X FIRME HOLD,,13.99,Fixed,,DEFAULT,7.00,,S-XFH,Suavecito Variant,,,No,No
58WN72ANPC6P2,Suavecito X ORIGINAL HOLD,,13.00,Fixed,,DEFAULT,6.50,,S-XOH,,,,No,No
NAK3591ZTSWMJ,Suavecito X FIRME CLAY,,13.99,Fixed,,DEFAULT,7.00,840074301692,S-XFC,Suavecito Variant,,,No,No
0GHPT7H33NDHY,Marissa K33 Needle .18mm,,99.99,Fixed,,DEFAULT,50.00,,MO-K33-18,,,,No,No
Y5EK3EWK05JHG,Marissa K33 Needle .23mm,,99.99,Fixed,,DEFAULT,50.00,,MO-K33-23,,,,No,No
MM6FR4CZMDGMT,Marissa K33 Black Devil Split Needle Cap,,49.99,Fixed,,DEFAULT,25.00,,MO-BDNC,,,,No,No
PQBDEVTGVE4YA,Zsolt's K33 Soft Spring For Iwata,,6.99,Fixed,,DEFAULT,3.50,,MO-ZSS,,,,No,No
YAK30VFSADT3J,House Of Kolor Kandy Koncentrate Intensifiers Kit 1oz (18 Colors),,135.00,Fixed,,DEFAULT,0.00,,KK-KIT-1oz,,,,No,No
YV28GZ5P3KRFT,Liquid Kicks Top Coat Factory Finish 4oz,,19.95,Fixed,,DEFAULT,0.00,,LK-FF-04,,-3,,No,No
SGVN3YX26401R,Liquid Kicks Top Coat Flat 4oz,,19.95,Fixed,,,0.00,,LK-FL-04,,,,No,No
NV3MVZXFM0QKA,Liquid Kicks Top Coat Matte 4oz,,19.95,Fixed,,DEFAULT,0.00,,LK-MA-04,,-1,,No,No
7BMPVH42Y8CWJ,Liquid Kicks Top Coat Gloss 4oz,,19.95,Fixed,,,0.00,,LK-GL-04,,-1,,No,No
A4YDFMCSD4KGP,Liquid Kicks Top Coat Intercoat 4oz,,19.95,Fixed,,,0.00,,LK-IC-04,,,,No,No
ARB8NRJQJXHBW,Spray Max 1K E-Coat Primer WHITE,,18.23,Fixed,,DEFAULT,9.95,879910000789,368023,,,,No,No
1CY67ESHMH7G0,Spray Max 1K E-Coat Primer GRAY,,18.23,Fixed,,DEFAULT,9.95,879910000819,6380233,,,,No,No
GRRRBTC5DKCWJ,Spray Max 1K E-Coat Primer BLACK,,18.23,Fixed,,DEFAULT,9.95,879910000826,3680234,,,,No,No
VAGSJDDZTQ0CR,Spray Max 2k DTM High Gloss BLACK,,27.40,Fixed,,DEFAULT,14.95,879910000734,3680222,,,,No,No
RP3MK1A5V006C,Spray Max 2k DTM High Gloss WHITE,,27.40,Fixed,,DEFAULT,14.95,879910000741,36800223,,,,No,No
3BRH5KVFYQG1G,Spray Max 1K Texture Paint BLACK,,19.13,Fixed,,DEFAULT,10.45,879910000765,3680224,,,,No,No
J476N9GJT3M0A,Spray Max Surface Rapid Check Spray,,8.56,Fixed,,DEFAULT,4.67,879910000772,3680225,,,,No,No
MDRFZ1TKKHQ4J,"Astro 7"" Cordless Variable Speed Rotary Polisher",,471.10,Fixed,,DEFAULT,244.94,745227071302,30570,,,,No,No
EDZJ0KPSFBN2J,Alpha 6 Alpha Flow Enhancer 16oz,,19.95,Fixed,,DEFAULT,99.75,,A6FE,,,,No,No
YQCHKMCX6Z47T,Cr30 Cutting Rail 30,,14.95,Fixed,,DEFAULT,0.00,582400020265,CR-30,,,,No,No
N6D28JRBR9NYY,Artool Cutting Rail 36,,16.95,Fixed,,DEFAULT,8.24,582400020272,CR-36,,,,No,No
HX4JW3FYZVN2R,1P1060SP 0.6hp 1gal steel tank compressor,,199.99,Fixed,,DEFAULT,0.00,,,,,,No,No
JM1E469GHQEVA,Spray Mask by Spraylat 6oz,,11.99,Fixed,,DEFAULT,3.50,CLSP-6,CLSP-6,,,,No,No
77CB9KRF3PH48,Flake King Corroded Metal Refill Vintage Iron 250g,,18.95,Fixed,,DEFAULT,9.16,5060733580182,CMFXFE250,,,,No,No
W5DDF3R66W384,Flake King Corroded Metal Refill Vintage Iron 1000g,,52.95,Fixed,,DEFAULT,26.19,5060733580212,CMFXFE1000,,,,No,No
1EHVD6E1T60K6,Flake King Corroded Metal Refill Vintage Iron 500g,,36.95,Fixed,,DEFAULT,18.33,,CMFXFE500,,,,No,No
83RH2A4NK5W56,Flake King Corroded Metal Refill Corroded Coppa 150g,,26.95,Fixed,,DEFAULT,18.33,5060733580175,CMFXCU150,,,,No,No
QKNVT8RP3YZ9R,Flake King Corroded Metal Refill Corroded Coppa 600g,,54.95,Fixed,,DEFAULT,26.95,5060733580205,CMFXCU600,,,,No,No
1DP82Y4PYBVN0,Flake King Corroded Metal Refill Corroded Coppa 300g,,36.95,Fixed,,DEFAULT,18.33,,CMFCFE300,,,,No,No
QQREE2MESABDM,"Flake King Show Krome Ultra Small Flake .002""/50 Micron 4oz/75g",,45.22,Fixed,,DEFAULT,0.00,FKU01-4,FKU01-4,,,,No,No
SZ1V26N5N4X2M,Scenix Accent Tinting Base SATIN Gallon KIT,,68.00,Fixed,,DEFAULT,33.30,717893170238,7023-12,,2,,No,No
YZV69DPHZ3W2R,3M Performance Industrial Spray Gun 2.0 GUN ONLY,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
6XFJPHP4WZBR6,3M Performance Industrial Spray Gun 2.0 HVLP Atomizing Head Refill Kit,,49.95,Fixed,,DEFAULT,26.99,051131267305,26730,,,,No,No
88XRYHTQZK3X8,One Shot Brush Cleaner PINT,,9.95,Fixed,,DEFAULT,0.00,4004L-16,4004L-16,,-2,,No,No
9DJF8FJPTSTKA,High Roller Trigger 50-019HR,,9.50,Fixed,,DEFAULT,0.00,047459522073,,,,,No,No
QVHXHJREVYHNM,Wicked 354 Aluminum 32oz,,41.50,Fixed,,DEFAULT,24.95,717893303544,W354-32,,,,No,No
C15TK8J2VAFD0,Skull Cap (HP-B+/BH/BS) GRAY,,6.99,Fixed,,DEFAULT,3.50,,GRY15,,,,No,No
326HM5X3VD9J0,Coast Airbrush California Shirt  PINK,,20.00,Fixed,,DEFAULT,0.00,,,Shirt Size,,,No,No
94SS91TYYN5SW,Coast Airbrush California Shirt  GREEN/IVORY,,20.00,Fixed,,DEFAULT,0.00,,,Shirt Size,,,No,No
0JEJJZHHCR1Y8,Coast Airbrush California Shirt  RED/IVORY,,20.00,Fixed,,DEFAULT,0.00,,,Shirt Size,,,No,No
A9TCA1ME1QACM,HoK Dry Pearl DP29 Green 2oz,,46.90,Fixed,,DEFAULT,22.88,806298402980,DP29-2,,,,No,No
5HPTMG7FA0YNA,HoK Dry Pearl DP29 Green ½oz,,12.95,Fixed,,DEFAULT,0.00,DP29-1/2,DP29-1/2,,,,No,No
6TRYDSEZ87W02,Alphanamel Olive 2oz,,9.95,Fixed,,DEFAULT,4.97,,A641-2,,,,No,No
W5XFDF287W3D0,Alphanamel Olive 4oz,,13.95,Fixed,,DEFAULT,6.97,,641-4,,,,No,No
GVJPJMAN1BK44,Alphanamel Bright Teal 4oz,,13.95,Fixed,,DEFAULT,6.97,,A642-4,,,,No,No
S90B6VCAB9AGC,Alpahnamel Wine 2oz,,9.95,Fixed,,DEFAULT,4.97,,645-2,,-3,,No,No
STFEM6FBBSNT2,Alphanamel Wine 4oz,,13.95,Fixed,,DEFAULT,6.97,,781584946778,,-1,,No,No
RB734AYNXEJTJ,Alphanamel Turbine Red 4oz,,13.95,Fixed,,DEFAULT,6.97,,A643-4,,,,No,No
8XRASXJS7AXW2,Alphanamel Hot Vermilion 2oz,,9.95,Fixed,,DEFAULT,4.97,,A644-2,,,,No,No
T4179RJQ0WW2G,Alphanamel Turbine Red 2oz,,9.95,Fixed,,DEFAULT,4.97,,A643-2,,,,No,No
JP552YJ8H2Z18,Alphanamel Light Grey 2oz,,9.95,Fixed,,DEFAULT,4.97,,A646-2,,,,No,No
TPBAQYAJEHRYR,Alphanamel Light Grey 4oz,,13.95,Fixed,,DEFAULT,6.97,,781584946839,,-2,,No,No
PRGE7W88ECYB2,Alphanamel Burnt Orange 2oz,,9.95,Fixed,,DEFAULT,4.97,,A647-2,,-4,,No,No
005AT3XMWWZW2,Alphanamel Burnt Orange 4oz,,13.95,Fixed,,DEFAULT,6.97,,A647-4,,-1,,No,No
666THEPXJ78G2,Alphanamel Medium Brown 2oz,,9.95,Fixed,,DEFAULT,4.97,,A648-2,,-3,,No,No
921EVVSTX6S9T,Alphanamel Medium Brown 4oz,,13.95,Fixed,,DEFAULT,6.97,,781584946730,,,,No,No
00ZBBNR3DTKG0,Alphanamel Blush 2oz,,9.95,Fixed,,DEFAULT,4.97,,A649-2,,-4,,No,No
BQSM029JMZ08W,Alphanamel Blush 4oz,,13.95,Fixed,,DEFAULT,6.97,,765531512179,,,,No,No
WNN5RZAZF62C8,Alphanamel Chartreuse 2oz,,9.95,Fixed,,DEFAULT,4.97,,A650-2,,-2,,No,No
FY6R5T9D9N3TC,Alphanamel Chartreuse 4oz,,13.95,Fixed,,DEFAULT,6.97,,A650-4,,,,No,No
N8HHY7T4EV19W,Alphanamel Baby Blue 2oz,,9.95,Fixed,,DEFAULT,4.97,,765531512322,,-10,,No,No
ZGJ96WQ255Y5P,Alphanamel Baby Blue 4oz,,13.95,Fixed,,DEFAULT,6.97,,A651-4,,,,No,No
NC6KS8Q17CD9E,Alphanamel Jadeite 2oz,,9.95,Fixed,,DEFAULT,4.97,,A652-2,,-5,,No,No
0NE7APQTPCSM0,Alphanamel Jadeite 4oz,,13.95,Fixed,,DEFAULT,6.97,,765531512148,,-1,,No,No
1VXNHRM5Y3CRP,Alphanamel Aqua 2oz,,9.95,Fixed,,DEFAULT,4.97,,A653-2,,-3,,No,No
0V8G7AED1KWP2,Alphanamel Aqua 4oz,,13.95,Fixed,,DEFAULT,6.97,,765531512292,,,,No,No
WVA6PX7B94RGE,Meguiar's Hyper Dressing Detailer 32oz,,18.61,Fixed,,DEFAULT,10.97,h,,,,,No,No
0KVMMAS3MXTXC,Meguiar's Hyper Dressing 32oz,,18.61,Fixed,,DEFAULT,10.97,,,,,,No,No
PQWMM0XP7CMQ8,Meguiar's Hyper Dressing 32oz,,18.61,Fixed,,DEFAULT,10.97,070382014957,DRTU17032,,,,No,No
PWCDH09VAK7MM,"Alpha 6 ""6 Easel Pallet",,49.95,Fixed,,DEFAULT,0.00,,A6EAP01,,,,No,No
SVBF9DNV69HXE,Alpha 6 Alphakrylik Marker  12 SET,,39.99,Fixed,,DEFAULT,0.00,,A6-MSET12,,1,,No,No
ZMA3ZP1RXPJ8P,Paasche Rubber Foot,,2.50,Fixed,,DEFAULT,1.00,026614151136,D500-36,,,,No,No
1NTJKYD189JXA,California Air Tools Manifold (CAT4620) *SPECIAL ORDER,,34.99,Fixed,,DEFAULT,17.79,,90406,,-1,,No,No
7Y85F50BHVKZM,"Iwata Studio Series Air Intake Filters, Pk of 10 (cloned)",,6.50,Fixed,,DEFAULT,2.21,734748100127,,,-1,,No,No
R264KZJ0YASKJ,Suavecito Pomade  FIRME 4oz DARK WOODS,,13.99,Fixed,,DEFAULT,7.00,840074302064,,,,,No,No
YDZPPZD961JCA,Suavecito Pomade  FIRME 4oz SEASONAL,,13.99,Fixed,,DEFAULT,7.00,840074300619,,,,,No,No
D2ZXFANZ4VJ3T,Suavecito Pomade  FIRME 4oz SOCIAL DISTORTION,,13.99,Fixed,,DEFAULT,7.00,,,,,,No,No
J4K2PPNQRHPE4,Suavecito Pomade  FIRME 4oz MONSTER,,13.99,Fixed,,DEFAULT,7.00,840074300367,,,,,No,No
BBPMJSN2YKRKC,Suavecito Pomade  FIRME 4oz BACK TO THE FUTURE,,13.99,Fixed,,DEFAULT,7.00,840074301647,,,,,No,No
3GZRXR930XSCM,Suavecito Pomade  FIRME 4oz WWE,,13.99,Fixed,,DEFAULT,7.00,,,,,,No,No
Q4NYH22APNW44,Suavecito Pomade Special Edition Super Firme Hold 10th Anniversary,,16.99,Fixed,,DEFAULT,8.00,840074302460,,,,,No,No
Z06WPH6FNCVCR,Suavecito Pomade Special Edition Firme Hold ORANGE CREAME,,13.99,Fixed,,DEFAULT,8.00,840074301609,,,,,No,No
ZNYV40Q9KRKCA,"Air Oil & Lead ""All Hail the Chief"" Paint Kit",,149.99,Fixed,,DEFAULT,109.99,,AOL-AHC,,,,No,No
WNVGF7ZTV6C3Y,Alphakrylik Markers SET of 12,,33.99,Fixed,,DEFAULT,21.00,,A6MSET,,,,No,No
WV93X1NXNQP40,HOK Hooded Sweatshirt Heather Grey XXL,,45.00,Fixed,,DEFAULT,17.50,,HOK-HSSHG-XXL,,,,No,No
KN3WEBH5633SG,HOK Hooded Sweatshirt Heather Grey LARGE,,45.00,Fixed,,DEFAULT,17.50,,HOK-HSSHG-L,,,,No,No
ZD9GZ73W7V5DG,HOK Hooded Sweatshirt Heather Grey XLARGE,,45.00,Fixed,,DEFAULT,17.50,,HOK-HSSHG-XL,,,,No,No
YP7YTCG5647MP,HOK Hooded Sweatshirt Black XXL,,45.00,Fixed,,DEFAULT,17.50,,,,,,No,No
RGE8EKH5G839Y,HOK Hooded Sweatshirt Black LARGE,,45.00,Fixed,,DEFAULT,17.50,,,,,,No,No
V77G75JMYH8VA,HOK Hooded Sweatshirt Black XLARGE,,45.00,Fixed,,DEFAULT,17.50,,,,,,No,No
3CZHCZXW1WDBE,3M Performance Gravity HVLP Atomizing Head 1.2mm BLUE SINGLE,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
4FD3H5A2KBQSR,3M Performance Gravity HVLP Atomizing Head 1.2mm BLUE 5PK,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
8FHHRBN0679RM,3M Performance Gravity HVLP Atomizing Head 1.4mm ORANGE SINGLE,,10.25,Fixed,,DEFAULT,4.03,,26584-S,,,,No,No
HKN4D4NKF9PPJ,3M Performance Gravity HVLP Atomizing Head 1.4mm ORANGE 5PK,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
XG43W2FJ1S9PP,3M Performance Gravity HVLP Atomizing Head 2.0mm RED SINGLE,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
33WWMXSCM6NQA,3M Performance Gravity HVLP Atomizing Head 2.0mm RED 5PK,,41.57,Fixed,,DEFAULT,22.49,,2672 0,,,,No,No
M40B6S454PPDY,3M Performance Gravity HVLP Atomizing Head 1.8mm CLEAR SINGLE,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
HEKNG1W4EJQJ6,3M Performance Gravity HVLP Atomizing Head 1.8mm CLEAR 5PK,,41.57,Fixed,,DEFAULT,22.49,,,,,,No,No
3NYRK3BWA8M38,3M Performance Gravity HVLP Atomizing Head 1.3mm GREEN SINGLE,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
CEVYM3WT1FMBP,3M Performance Gravity HVLP Atomizing Head 1.3mm GREEN 5PK,,0.00,Fixed,,DEFAULT,0.00,,,,,,No,No
KY11K3V6PAPAM,Coast Hyper-Shift  Sun Rose TESTER 4oz,,46.87,Fixed,,DEFAULT,0.00,,HX-SUR4,,,,No,No
31WQTX3E5YXX6,Coast Hyper-Shift  Sour Rose TESTER 4oz,,61.29,Fixed,,DEFAULT,0.00,,HX-SOU4,,-1,,No,No
7Q9WCMQBDAMSE,Coast Hyper-Shift  Mars Attacks TESTER 4oz,,64.64,Fixed,,DEFAULT,0.00,,HX-MAR4,,-1,,No,No
8JY5ECBFXVY2E,Coast Hyper-Shift  Solar Flair TESTER 4oz,,64.64,Fixed,,DEFAULT,0.00,,HX-SOL4,,-1,,No,No
J86HG0GW30REE,Coast Hyper-Shift  Nebula TESTER 4oz,,64.64,Fixed,,DEFAULT,0.00,,HX-NEB4,,,,No,No
FG2GGA485ZQG0,Coast Hyper-Shift  Cop-a-Lime TESTER 4oz,,64.64,Fixed,,DEFAULT,0.00,,HX-COP4,,-1,,No,No
C9DJDGE90E33P,Coast Hyper-Shift  Helio TESTER 4oz,,61.29,Fixed,,DEFAULT,0.00,,HX-HEL4,,-2,,No,No
KKJDGVR2A142R,Coast Hyper-Shift  Sun Rose 16oz,,124.98,Fixed,,DEFAULT,0.00,,HX-SUR16,,,,No,No
1CH98CND6N55E,Coast Hyper-Shift  Helio 16oz,,163.43,Fixed,,DEFAULT,0.00,,HX-HEL16,,,,No,No
S9P1Y39BFG1M0,Coast Hyper-Shift  Sour Rose 16oz,,163.43,Fixed,,DEFAULT,0.00,,HX-SOU16,,,,No,No
FJZV0JHM2QRBT,Coast Hyper-Shift  Mars Attacks 16oz,,172.36,Fixed,,DEFAULT,0.00,,HX-MAR16,,,,No,No
8DP98SV4BRRMP,Coast Hyper-Shift  Solar Flair 16oz,,172.36,Fixed,,DEFAULT,0.00,,MX-SOL16,,,,No,No
5JCTA5YRMENYG,Coast Hyper-Shift  Nebula 16oz,,172.36,Fixed,,DEFAULT,0.00,,HX-NEB16,,,,No,No
5JF6FAVQSADX4,Coast Hyper-Shift  Cop-a-Lime 16oz,,172.36,Fixed,,DEFAULT,0.00,,HX-COP16,,,,No,No
NRVN8ZE2BX86P,Coast Hyper-Shift  Sun Rose 32oz,,199.96,Fixed,,DEFAULT,0.00,,HX-SUR32,,,,No,No
AEMQ3HTQCDD9E,Coast Hyper-Shift  Helio 32oz,,284.23,Fixed,,DEFAULT,0.00,,HX-HEL32,,,,No,No
71RVBZM3JR584,Coast Hyper-Shift  Sour Rose 32oz,,284.23,Fixed,,DEFAULT,0.00,,HX-SOU32,,,,No,No
SZQ80MMWP8BZT,Coast Hyper-Shift  Mars Attacks 32oz,,299.76,Fixed,,DEFAULT,0.00,,HX-MAR32,,,,No,No
AG157X4ANR9V4,Coast Hyper-Shift  Solar Flair 32oz,,299.76,Fixed,,DEFAULT,0.00,,HX-SOL32,,,,No,No
CF30Q1NPYRRWG,Coast Hyper-Shift  Nebula 32oz,,299.76,Fixed,,DEFAULT,0.00,,HX-NEB32,,,,No,No
YG4XRTBBMT7J8,Coast Hyper-Shift  Cop-a-Lime 32oz,,299.76,Fixed,,DEFAULT,0.00,,HX-COP32,,,,No,No
TM5AHRSDZEW9Y,Coast Hyper-Shift  Sun Rose GALLON,,695.52,Fixed,,DEFAULT,0.00,,HX-SUR128,,,,No,No
QVNTVBQBTWHK0,Coast Hyper-Shift  Helio GALLON,,988.64,Fixed,,DEFAULT,0.00,,HX-HEL128,,,,No,No
CABDHAGMDF0WT,Coast Hyper-Shift  Sour Rose GALLON,,988.64,Fixed,,,0.00,,HX-SOU128,,,,No,No
9FYF4VYEREVXE,Coast Hyper-Shift  Mars Attacks GALLON,,1042.64,Fixed,,DEFAULT,0.00,,HX-MAR128,,,,No,No
V8VNAA56VKSG4,Coast Hyper-Shift  Solar Flair GALLON,,1042.64,Fixed,,DEFAULT,0.00,,HX-SOL128,,,,No,No
0B4C22JEC8HTR,Coast Hyper-Shift  Nebula GALLON,,1042.64,Fixed,,DEFAULT,0.00,,HX-NEB128,,,,No,No
52VSQ375FB4WE,Coast Hyper-Shift  Cop-a-Lime GALLON,,1042.64,Fixed,,DEFAULT,0.00,,HX-COP128,,,,No,No
XRPQABC2JBWH8,Paint Huffer Flake .004 Acid Trip 4oz,,14.99,Fixed,,DEFAULT,0.00,,PH001,,,,No,No
7CB8JQ739HSPC,Paint Huffer Flake .015   KDS White Dragon 4oz,,14.99,Fixed,,DEFAULT,11.00,,PH033,,,,No,No
ZEA202AQDP1MW,Paint Huffer Flake Soul Glo 4oz,,13.99,Fixed,,DEFAULT,10.00,,PH012,,-1,,No,No
R5Z6GM8CHC95J,Paint Huffer Flake Smith Concepts Triple Shot Flake/Pearl Combo 4oz,,14.99,Fixed,,DEFAULT,11.00,,PH064,,,,No,No
ZBJ3NPTJX0MKE,Paint Huffer Flake Xecution Style Heavy Metal Mix 4oz,,14.99,Fixed,,DEFAULT,11.00,,PH079,,-1,,No,No
QSJTXXJRB1N1R,Tamco Hardener 7607 Slow 32oz,,45.00,Fixed,,Default,22.50,,HH-7607Q,,,,No,No
KW7G0XF6G7S46,Tamco Hardener 7605 Medium 32oz,,45.00,Fixed,,Default,24.50,,HH-7605Q,,-1,,No,No
HNJ9ZZ3YECCWP,Tamco Hardener 7603 Fast 32oz,,45.00,Fixed,,Default,0.00,,HH-7603Q,,,,No,No
MY4MFS0CRR8ZY,Paint Huffer Danny D Crushed Glass Magenta FINE 4oz,,21.99,Fixed,,DEFAULT,15.00,,PHCH05-F,,,,No,No
J53308E2HQ34M,Paint Huffer Danny D Crushed Glass Magenta COARSE 4oz,,21.99,Fixed,,DEFAULT,15.00,,PHCH05-C,,,,No,No
FEHZ5EPXZ4BBE,Paint Huffer Danny D Crushed Glass Candy Brown FINE 4oz,,21.99,Fixed,,DEFAULT,15.00,,PHCH04-F,,,,No,No
CDY0KS7EHTYAE,Paint Huffer Danny D Crushed Glass Candy Brown COARSE 4oz,,21.99,Fixed,,DEFAULT,15.00,,PHCH04-C,,,,No,No
CQG0N2B61YS7Y,Paint Huffer Dry Pearl Fifty-Fifty Mix 4oz,,14.99,Fixed,,DEFAULT,11.00,,PHP09,,,,No,No
RDSN4XG15DVEE,Prevost Safety Coupler High Flow (Green) MALE,,28.99,Fixed,,DEFAULT,17.01,,ESI071251,,,,No,No
CERXYSN103Z0Y,Prevost Safety Coupler High Flow (Green) FEMALE,,28.99,Fixed,,DEFAULT,17.01,3660058225625,ESI071201,,,,No,No
DFPXJTPPQJVAT,Prevost Safety Coupler Automotive (Red) MALE,,28.99,Fixed,,DEFAULT,17.01,,USI061251,,-2,,No,No
Z967JF3V7981J,Prevost Safety Coupler Automotive (Red) FEMALE,,28.99,Fixed,,DEFAULT,17.01,3660058225632,USI061201,,,,No,No
HNCTPRWRPNR6E,Prevost Safety Coupler Industrial (Blue) MALE,,28.99,Fixed,,DEFAULT,17.01,,ISI061251,,,,No,No
DB0D503RA9ZEA,Prevost Safety Coupler Industrial (Blue) FEMALE,,28.99,Fixed,,DEFAULT,17.01,3660058225618,ISI061201,,-2,,No,No
RE3W4KCVH41EG,Tamco Intensity Red Red Wine 8oz,,30.00,Fixed,,DEFAULT,24.50,,,,,,No,No
EPNR8E3TA08AG,Tamco Intensity Skin Tone 8oz,,30.00,Fixed,,DEFAULT,24.50,,,,,,No,No
ES329BY107NQE,Tamco Intensity Make It Rain Green 8oz,,30.00,Fixed,,DEFAULT,24.50,,,,,,No,No
Y8JXEBW9G7ACE,Tamco Intensity Chalk White 8oz,,30.00,Fixed,,DEFAULT,24.50,,,,,,No,No
XT9ND8TGXD2C0,Tamco Intensity Oh My Orange 8oz,,30.00,Fixed,,DEFAULT,24.50,,,,,,No,No
DNDPTMSMS2KXY,Tamco Intensity Yellow Sunrise 8oz,,30.00,Fixed,,DEFAULT,24.50,,,,,,No,No
